stop_id,stop_lat,stop_lon
Z--28596,4.701166706,-74.04309728
Z--28597,4.699369534,-74.04315763
Z--28598,4.696899252,-74.04328593
Z--28599,4.695123157,-74.04356217
Z--28600,4.693515117,-74.04441345
Z--28601,4.689914339,-74.04644245
Z--28602,4.686367727,-74.04798187
Z--28603,4.683795117,-74.04611678
Z--28604,4.683222519,-74.04504882
Z--28605,4.680901951,-74.04437911
Z--28606,4.678264624,-74.04573507
Z--28607,4.676300088,-74.04674507
Z--28608,4.673951945,-74.04795633
Z--28609,4.672399432,-74.04879107
Z--28610,4.670049251,-74.05007043
Z--28611,4.667418023,-74.05187915
Z--28612,4.66633145,-74.05262445
Z--28613,4.663124012,-74.05474662
Z--28615,4.664713068,-74.05802543
Z--28616,4.666125284,-74.05726829
Z--28617,4.669155774,-74.05565589
Z--28618,4.67078395,-74.05489546
Z--28619,4.672433785,-74.05407569
Z--28620,4.673916784,-74.05338429
Z--28621,4.675297784,-74.05266429
Z--28623,4.678283617,-74.05113995
Z--28624,4.68158468,-74.04937948
Z--28625,4.682439782,-74.04892087
Z--28626,4.684116784,-74.04830445
Z--28628,4.690162179,-74.04596668
Z--28629,4.691903961,-74.04496988
Z--28630,4.695037283,-74.04331965
Z--28631,4.698216783,-74.04296487
Z--28632,4.701635284,-74.04277828
Z--28633,4.703285451,-74.04270995
Z--28634,4.704435951,-74.04385945
Z--28635,4.704589784,-74.04508645
Z--28636,4.705309451,-74.04761228
Z--28637,4.707634451,-74.04840878
Z--28638,4.712508951,-74.04778595
Z--28639,4.716940618,-74.04710778
Z--28640,4.719964951,-74.04670828
Z--28641,4.722355785,-74.04636662
Z--28642,4.727531452,-74.04561112
Z--28643,4.729207618,-74.04534345
Z--28644,4.732092452,-74.04476295
Z--28645,4.734100785,-74.04431045
Z--28646,4.738169285,-74.04336561
Z--28647,4.739935285,-74.04292845
Z--28648,4.741828285,-74.04321661
Z--28649,4.744561452,-74.04370861
Z--28650,4.745314619,-74.04387511
Z--28651,4.748031286,-74.04336511
Z--28652,4.749483952,-74.04315378
Z--28653,4.750779619,-74.04358211
Z--28654,4.752707952,-74.05032629
Z--28655,4.753513619,-74.05422012
Z--28656,4.754042619,-74.05692579
Z--28657,4.754080619,-74.05880662
Z--28658,4.752490452,-74.06035663
Z--28659,4.749689619,-74.05922946
Z--2866,4.738075119,-74.02454543
Z--2867,4.738390119,-74.02676394
Z--28674,4.725104618,-74.09095948
Z--2868,4.735409785,-74.02762344
Z--2869,4.733696618,-74.02937527
Z--2870,4.732912285,-74.02806044
Z--2872,4.730549952,-74.03234494
Z--2873,4.729071118,-74.03361294
Z--2874,4.731923952,-74.03979661
Z--2875,4.732720618,-74.04342478
Z--2876,4.732218118,-74.04493662
Z--2877,4.730928952,-74.04522295
Z--2878,4.727249452,-74.04582878
Z--2879,4.724625785,-74.04621495
Z--28795,4.741863786,-74.1242855
Z--28796,4.740927786,-74.1239445
Z--28797,4.726297952,-74.125315
Z--28798,4.723486285,-74.12292216
Z--28799,4.718567952,-74.1209295
Z--2880,4.721260785,-74.04671578
Z--28800,4.719443785,-74.12105933
Z--28801,4.717015118,-74.12311366
Z--28802,4.715528118,-74.12482083
Z--28803,4.713732242,-74.12632757
Z--28804,4.712615103,-74.12585432
Z--28805,4.71020262,-74.12460045
Z--2881,4.718601785,-74.04708295
Z--28811,4.696038618,-74.10618332
Z--28814,4.688809284,-74.09769465
Z--28815,4.686324284,-74.09946082
Z--28816,4.684284451,-74.09926848
Z--28817,4.681740117,-74.09911148
Z--28818,4.678745284,-74.10144148
Z--28819,4.671873784,-74.10654065
Z--2882,4.712357118,-74.04812228
Z--28820,4.666011784,-74.11234949
Z--28821,4.662485617,-74.11537899
Z--28822,4.65900095,-74.11840283
Z--28823,4.655515283,-74.12137783
Z--28824,4.65167545,-74.124745
Z--28825,4.648293783,-74.12820667
Z--28826,4.643947116,-74.13304934
Z--28827,4.64102995,-74.13506617
Z--28828,4.637679116,-74.13676734
Z--28829,4.63251895,-74.13778267
Z--2883,4.708125451,-74.04864045
Z--28830,4.623779283,-74.13864884
Z--28831,4.616776949,-74.14022284
Z--28832,4.612794116,-74.14100951
Z--28833,4.606917449,-74.14207817
Z--28834,4.601751449,-74.14399468
Z--28835,4.598855115,-74.14507218
Z--28836,4.591985782,-74.14553651
Z--28837,4.590405282,-74.14553334
Z--28838,4.587296948,-74.14478568
Z--28839,4.580472448,-74.14264668
Z--2884,4.706241784,-74.05060179
Z--28840,4.577115448,-74.13955751
Z--28841,4.578162448,-74.13716584
Z--28842,4.579014948,-74.13438384
Z--28843,4.579329115,-74.13171017
Z--28844,4.577375739,-74.13099642
Z--28845,4.575185615,-74.13022183
Z--28846,4.572255281,-74.129404
Z--28847,4.570716281,-74.13005183
Z--28848,4.564429281,-74.125602
Z--28849,4.561264281,-74.12449233
Z--2885,4.707380785,-74.05608279
Z--28850,4.557054281,-74.1219315
Z--28851,4.554619948,-74.12148633
Z--28852,4.549339114,-74.1211995
Z--28853,4.542031114,-74.11894566
Z--28854,4.540041947,-74.11710166
Z--28855,4.53792328,-74.11488216
Z--28856,4.53631028,-74.11176849
Z--28857,4.53434478,-74.11082699
Z--2886,4.708079285,-74.06015463
Z--28860,4.534304114,-74.11068232
Z--28861,4.535756947,-74.11181516
Z--28862,4.537607114,-74.11229699
Z--28863,4.53836728,-74.11523349
Z--28864,4.540001281,-74.11691333
Z--28865,4.542114614,-74.11890949
Z--28866,4.547850614,-74.12108966
Z--28867,4.553651281,-74.12132933
Z--28868,4.55660417,-74.12148127
Z--28869,4.557888514,-74.12167502
Z--2887,4.708957951,-74.06339513
Z--28870,4.558909114,-74.12152233
Z--28871,4.559420948,-74.124148
Z--28872,4.562836781,-74.12584917
Z--28873,4.565459948,-74.12711617
Z--28874,4.566266781,-74.12916867
Z--28875,4.568833615,-74.13151717
Z--28876,4.570065281,-74.13046717
Z--28877,4.571853781,-74.12865367
Z--28878,4.577466909,-74.12905928
Z--28879,4.577135281,-74.13009717
Z--2888,4.710183785,-74.06627263
Z--28880,4.575462281,-74.1342025
Z--28881,4.574027448,-74.13769767
Z--28882,4.577375281,-74.14080367
Z--28883,4.581454615,-74.14251351
Z--28884,4.585091782,-74.14343601
Z--28885,4.587684448,-74.14442534
Z--28886,4.591640282,-74.14509084
Z--28887,4.598541282,-74.14475051
Z--28888,4.601697949,-74.14355768
Z--28889,4.605314782,-74.14223734
Z--2889,4.711079951,-74.06826096
Z--28890,4.609420116,-74.14109634
Z--28891,4.613444116,-74.14048117
Z--28892,4.619407283,-74.13907584
Z--28893,4.625267949,-74.13809367
Z--28894,4.633340783,-74.13729567
Z--28895,4.636504272,-74.13672155
Z--28896,4.638916283,-74.1357815
Z--28897,4.64392495,-74.13223384
Z--28898,4.64787345,-74.1278655
Z--2890,4.711364285,-74.06901446
Z--28900,4.654203283,-74.12182333
Z--28901,4.65933645,-74.11754516
Z--28902,4.661709784,-74.11544116
Z--28903,4.666483172,-74.11128073
Z--28904,4.67063095,-74.10726615
Z--28905,4.674320284,-74.10385349
Z--28906,4.678165451,-74.10133182
Z--28907,4.681463617,-74.09880798
Z--28908,4.684450617,-74.09672798
Z--28909,4.686993617,-74.09494681
Z--2891,4.711472785,-74.0711178
Z--28910,4.688504284,-74.09346915
Z--28911,4.686032617,-74.09252031
Z--28912,4.685855593,-74.09336427
Z--28913,4.68953168,-74.09783268
Z--28914,4.691575595,-74.10038174
Z--28917,4.697578118,-74.10815449
Z--2892,4.710993951,-74.0734518
Z--28923,4.712332785,-74.125962
Z--28924,4.71374914,-74.12624478
Z--2893,4.710520118,-74.07650497
Z--28930,4.723189785,-74.12212783
Z--28931,4.725222618,-74.1238465
Z--28933,4.742578286,-74.12246
Z--28935,4.608406782,-74.20187037
Z--28936,4.607021782,-74.1995962
Z--28938,4.605765757,-74.1979888
Z--28939,4.613090791,-74.21070589
Z--2894,4.710133118,-74.07908014
Z--28940,4.611853222,-74.20817664
Z--28941,4.609906949,-74.20375921
Z--28942,4.603036282,-74.19346237
Z--28943,4.602766616,-74.19104287
Z--2895,4.709182618,-74.08061081
Z--28950,4.597817615,-74.18044286
Z--28951,4.596712615,-74.17662486
Z--28952,4.595616044,-74.16832273
Z--28953,4.595574949,-74.16661019
Z--28954,4.596144615,-74.15658602
Z--28955,4.598019282,-74.15394118
Z--28956,4.600230615,-74.15413785
Z--28957,4.602664449,-74.15119268
Z--28958,4.603077115,-74.15028201
Z--28959,4.602289782,-74.14803934
Z--2896,4.700542118,-74.08179597
Z--28960,4.601947949,-74.14347384
Z--28961,4.605289116,-74.14225301
Z--28962,4.609395282,-74.14111834
Z--28963,4.613414616,-74.14050184
Z--28964,4.619406116,-74.13908551
Z--28965,4.625258449,-74.13810384
Z--28966,4.633374283,-74.13728701
Z--28967,4.63653845,-74.13673334
Z--28968,4.63891945,-74.13577284
Z--28969,4.64427845,-74.13190067
Z--2897,4.697708451,-74.08275764
Z--28971,4.647861283,-74.127869
Z--28972,4.647268283,-74.12527117
Z--28973,4.645984283,-74.1245915
Z--28974,4.640492616,-74.12301583
Z--28975,4.63477595,-74.11543033
Z--28976,4.632454616,-74.11276582
Z--28977,4.629968949,-74.11031732
Z--28978,4.626223949,-74.10052365
Z--28979,4.627548283,-74.09897915
Z--2898,4.696311118,-74.08702498
Z--28980,4.629025283,-74.09662665
Z--28981,4.630399116,-74.09320831
Z--28982,4.632064283,-74.08996798
Z--28983,4.627937116,-74.08698514
Z--28984,4.629688449,-74.08340731
Z--28985,4.631094449,-74.08136564
Z--28986,4.631631949,-74.07958414
Z--28987,4.634243449,-74.0780783
Z--28988,4.633942616,-74.0764383
Z--28989,4.633128783,-74.07505064
Z--2899,4.693468618,-74.09137915
Z--28990,4.637857783,-74.07462213
Z--28991,4.641301783,-74.0740363
Z--28992,4.64281895,-74.07374797
Z--28993,4.64411295,-74.0729073
Z--28994,4.645830116,-74.0724233
Z--28995,4.649715283,-74.07262047
Z--28996,4.65184395,-74.0722448
Z--28997,4.65425845,-74.07181913
Z--28998,4.65699395,-74.07089097
Z--28999,4.658677117,-74.06978463
Z--29,4.684041562,-74.12445544
Z--290,4.676987284,-74.08913998
Z--2900,4.687568147,-74.09500712
Z--29000,4.662408117,-74.0674123
Z--29001,4.66223045,-74.06609846
Z--29002,4.660491617,-74.06356779
Z--29003,4.65857995,-74.06101429
Z--29004,4.65755845,-74.05949896
Z--29005,4.656514783,-74.05792129
Z--29007,4.657605117,-74.05914496
Z--29008,4.658790617,-74.06083863
Z--29009,4.660174117,-74.06281829
Z--2901,4.687571951,-74.09499665
Z--29010,4.66240545,-74.0660558
Z--29011,4.66426145,-74.06860013
Z--29012,4.665823117,-74.06766463
Z--29013,4.663705117,-74.06681696
Z--29014,4.66187995,-74.06798113
Z--29015,4.65977395,-74.06929013
Z--29016,4.657972402,-74.07042125
Z--29017,4.654525283,-74.07194247
Z--29018,4.652307117,-74.07233213
Z--29019,4.649257783,-74.0729843
Z--2902,4.684372284,-74.09726632
Z--29020,4.646690283,-74.0736443
Z--29021,4.644920283,-74.07357613
Z--29022,4.642270616,-74.0739513
Z--29023,4.641195783,-74.0741353
Z--29024,4.63816495,-74.0746298
Z--29025,4.634399116,-74.07535114
Z--29026,4.634287949,-74.0768008
Z--29027,4.634338449,-74.0778198
Z--29028,4.631779449,-74.08059131
Z--29029,4.630479616,-74.08256247
Z--2903,4.681768951,-74.09906415
Z--29030,4.629281449,-74.08552597
Z--29031,4.632119783,-74.08738798
Z--29032,4.632338949,-74.08989814
Z--29033,4.631438283,-74.09208481
Z--29034,4.627068783,-74.09597331
Z--29035,4.626998449,-74.09861548
Z--29036,4.630406949,-74.11000732
Z--29037,4.632234283,-74.11177599
Z--29038,4.635528283,-74.11554216
Z--29039,4.639738116,-74.121313
Z--2904,4.678725451,-74.10144315
Z--29040,4.644337116,-74.12396166
Z--29041,4.647129783,-74.124826
Z--29042,4.648295117,-74.12821317
Z--29043,4.64393895,-74.1330695
Z--29044,4.641013283,-74.1350945
Z--29045,4.637637783,-74.13680367
Z--29046,4.63250545,-74.13778967
Z--29047,4.623780116,-74.13866884
Z--29048,4.617718514,-74.13997548
Z--29049,4.612781782,-74.14102567
Z--2905,4.675655284,-74.10365815
Z--29050,4.606908616,-74.14208151
Z--29051,4.602622949,-74.14433434
Z--29053,4.602144949,-74.14625834
Z--29054,4.602847115,-74.14945085
Z--29055,4.602718282,-74.15135885
Z--29056,4.600288282,-74.15438618
Z--29057,4.598570282,-74.15417801
Z--29058,4.596532949,-74.15616385
Z--29059,4.596048949,-74.16525952
Z--2906,4.671862617,-74.10653949
Z--29060,4.596675449,-74.17265202
Z--29061,4.597870282,-74.17933169
Z--2907,4.665923284,-74.11240699
Z--29070,4.603374116,-74.19028703
Z--29071,4.602793616,-74.1925887
Z--29072,4.604742782,-74.19648404
Z--29073,4.607101116,-74.19959854
Z--29074,4.608827449,-74.20179687
Z--29075,4.610011449,-74.20376671
Z--29076,4.612122282,-74.20679404
Z--29077,4.613007782,-74.21032471
Z--29078,4.614385949,-74.21324254
Z--2908,4.66243095,-74.11540716
Z--29081,4.614906616,-74.17402119
Z--29082,4.616499449,-74.17186219
Z--29083,4.618070116,-74.16967552
Z--29084,4.617927949,-74.16849202
Z--29085,4.617880949,-74.16466919
Z--29086,4.619732283,-74.16151835
Z--29087,4.621961616,-74.15877685
Z--29088,4.624209616,-74.15672302
Z--29089,4.623439283,-74.15381018
Z--2909,4.658929783,-74.11843316
Z--29090,4.622257283,-74.15144585
Z--29091,4.622460449,-74.15039068
Z--29092,4.624096449,-74.14887651
Z--29093,4.626214116,-74.14693868
Z--29094,4.627814949,-74.14626518
Z--29095,4.629313283,-74.14772834
Z--29096,4.633477729,-74.14681553
Z--29097,4.635498283,-74.14378634
Z--29098,4.63771245,-74.14195084
Z--29099,4.640721783,-74.14040867
Z--291,4.675676284,-74.08798848
Z--2910,4.65551045,-74.12137683
Z--29100,4.639834116,-74.13684984
Z--29101,4.625544283,-74.09423815
Z--29102,4.624715116,-74.09399431
Z--29103,4.622176283,-74.09245998
Z--29104,4.620208449,-74.09039031
Z--29105,4.616776616,-74.08679348
Z--29106,4.615311949,-74.08499664
Z--29109,4.609264449,-74.07730497
Z--2911,4.651678117,-74.12470517
Z--29110,4.607519782,-74.0748528
Z--29111,4.606446449,-74.07347197
Z--29112,4.605872115,-74.07263247
Z--29113,4.604802449,-74.07086263
Z--29115,4.603992615,-74.0693028
Z--29116,4.605020449,-74.0708488
Z--29117,4.606186449,-74.07265663
Z--29118,4.607825615,-74.07487147
Z--29119,4.610147949,-74.07807897
Z--29120,4.611436282,-74.07989064
Z--29121,4.613700845,-74.08266973
Z--29122,4.615963782,-74.08529697
Z--29123,4.616747282,-74.08622398
Z--29124,4.620539116,-74.09045231
Z--29125,4.622464449,-74.09249315
Z--29126,4.624858616,-74.09385015
Z--29127,4.637148616,-74.13797751
Z--29128,4.637555283,-74.13933534
Z--29129,4.635746116,-74.14374101
Z--29130,4.633105283,-74.14789051
Z--29131,4.628533616,-74.14943535
Z--29132,4.626382283,-74.14895218
Z--29133,4.623606949,-74.14954201
Z--29134,4.622291616,-74.15070368
Z--29135,4.623329449,-74.15241068
Z--29136,4.623254863,-74.15420547
Z--29137,4.624159949,-74.15697452
Z--29138,4.622771116,-74.15825535
Z--29139,4.620326949,-74.16080135
Z--29140,4.618721783,-74.16351802
Z--29141,4.619381116,-74.16489952
Z--29142,4.620052754,-74.16780263
Z--29143,4.617993116,-74.17017336
Z--29144,4.616366783,-74.17240436
Z--29145,4.614878116,-74.17447769
Z--29149,4.607738617,-74.20335137
Z--29150,4.603789995,-74.06951821
Z--29151,4.592023656,-74.07736742
Z--29152,4.59188846,-74.07896215
Z--29153,4.593693198,-74.07670468
Z--29154,4.713905785,-74.13460317
Z--29155,4.559522781,-74.06798663
Z--29156,4.559286948,-74.06816963
Z--29157,4.660778283,-74.06000379
Z--29158,4.65838845,-74.05675312
Z--29159,4.660038783,-74.05421729
Z--29160,4.661893283,-74.05304462
Z--29161,4.66362695,-74.05186379
Z--29162,4.666039783,-74.04943262
Z--29163,4.669192617,-74.04843878
Z--29164,4.661866783,-74.05753196
Z--29165,4.66313545,-74.05942846
Z--29166,4.663822283,-74.06223146
Z--29167,4.66177045,-74.06346813
Z--29174,4.693609451,-74.11931516
Z--29175,4.570550448,-74.07746397
Z--29176,4.571634615,-74.0769728
Z--29177,4.63148645,-74.14421084
Z--29178,4.711229451,-74.13622717
Z--29179,4.710671453,-74.13881178
Z--29180,4.710422285,-74.14157234
Z--29181,4.64370095,-74.0739153
Z--29182,4.70372492,-74.13286619
Z--29183,4.701922285,-74.13045284
Z--29184,4.688586118,-74.10182349
Z--29185,4.685965284,-74.10380599
Z--29186,4.684340784,-74.10507865
Z--29187,4.680855951,-74.10778999
Z--29188,4.678115784,-74.10989432
Z--29189,4.674642451,-74.10899066
Z--29190,4.67200645,-74.10750016
Z--29191,4.669969148,-74.10564582
Z--29192,4.668598117,-74.10315399
Z--29193,4.67013095,-74.10010915
Z--29194,4.669265617,-74.09861348
Z--29195,4.667301117,-74.09556731
Z--29196,4.645720616,-74.13046183
Z--29197,4.655564726,-74.09854588
Z--29199,4.561601114,-74.0677468
Z--292,4.67894245,-74.08803781
Z--29201,4.650833117,-74.09208548
Z--29202,4.563571281,-74.0678583
Z--29203,4.566131781,-74.07109213
Z--29204,4.650181783,-74.09114681
Z--29205,4.64885545,-74.08924664
Z--29206,4.64721145,-74.08692648
Z--29207,4.64555445,-74.08453197
Z--29208,4.643761616,-74.08244797
Z--29209,4.64220695,-74.07664214
Z--29210,4.568740448,-74.0713608
Z--29211,4.64196795,-74.07513114
Z--29212,4.634469449,-74.07379013
Z--29213,4.633321949,-74.0722963
Z--29214,4.631995949,-74.07221063
Z--29215,4.628446949,-74.07286863
Z--29216,4.624916783,-74.07348263
Z--29217,4.569942448,-74.0739023
Z--29218,4.574246448,-74.08098847
Z--29219,4.576209115,-74.08345747
Z--29220,4.612877616,-74.08490931
Z--29221,4.612503949,-74.08906114
Z--29222,4.608644116,-74.09215115
Z--29223,4.604911949,-74.09511398
Z--29224,4.601632949,-74.09772065
Z--29225,4.599249782,-74.09959648
Z--29226,4.596219615,-74.10197782
Z--29227,4.578498615,-74.08622781
Z--29228,4.594867782,-74.10068432
Z--29229,4.581561448,-74.08879198
Z--29230,4.594227115,-74.09684932
Z--29231,4.593802791,-74.09500097
Z--29232,4.592804448,-74.09487581
Z--29233,4.584252782,-74.09284465
Z--29234,4.589653115,-74.09717998
Z--29235,4.585295448,-74.09401898
Z--29236,4.586079948,-74.09508531
Z--29237,4.588799115,-74.09731432
Z--29238,4.583424448,-74.09218115
Z--29239,4.582328782,-74.09052181
Z--29240,4.591583782,-74.09794248
Z--29241,4.593747115,-74.09607698
Z--29243,4.578361281,-74.08618964
Z--29244,4.599113782,-74.09498531
Z--29245,4.575604834,-74.0829475
Z--29246,4.602460449,-74.09330331
Z--29247,4.573814212,-74.08066831
Z--29248,4.605861615,-74.09124331
Z--29249,4.567846948,-74.07190697
Z--2925,4.625646783,-74.15751935
Z--29250,4.609619116,-74.08846148
Z--29251,4.612725282,-74.08647048
Z--29252,4.565974281,-74.0710533
Z--29253,4.615447782,-74.08261897
Z--29255,4.56343624,-74.06785813
Z--29256,4.56150583,-74.0677388
Z--29257,4.633277783,-74.0713613
Z--29258,4.633661116,-74.0736828
Z--29259,4.642066283,-74.0752098
Z--2926,4.626332783,-74.15933985
Z--29260,4.64233395,-74.07667397
Z--29261,4.64438395,-74.08292914
Z--29262,4.646061783,-74.08450781
Z--29263,4.647918116,-74.08714714
Z--29264,4.649624783,-74.08956714
Z--29265,4.650660783,-74.09104831
Z--29266,4.654043617,-74.09078414
Z--29267,4.657203117,-74.08937231
Z--29268,4.667382284,-74.09535481
Z--29269,4.669680784,-74.09904415
Z--2927,4.622995116,-74.16254335
Z--29270,4.670323284,-74.10017182
Z--29271,4.669171784,-74.10317182
Z--29272,4.66909595,-74.10448132
Z--29273,4.670921284,-74.10626682
Z--29274,4.673594117,-74.10820466
Z--29275,4.677099117,-74.11016099
Z--29276,4.681431617,-74.10732582
Z--29277,4.683905951,-74.10537149
Z--29278,4.686287451,-74.10350632
Z--29279,4.688434284,-74.10186499
Z--2928,4.621548449,-74.16509752
Z--29281,4.727994945,-74.12324659
Z--29282,4.727606778,-74.12352805
Z--29284,4.629533875,-74.17804964
Z--29285,4.643492421,-74.08851768
Z--29286,4.649587843,-74.06512914
Z--29287,4.64737249,-74.06626749
Z--29288,4.648248622,-74.06049022
Z--29289,4.721807718,-74.12030783
Z--29290,4.722458554,-74.12026918
Z--29291,4.723864162,-74.11999535
Z--29292,4.723874337,-74.12009308
Z--29293,4.726296605,-74.12048566
Z--29294,4.72837092,-74.12054787
Z--29295,4.727959793,-74.11997259
Z--29296,4.71552965,-74.12475323
Z--29297,4.713787237,-74.1263928
Z--29298,4.712763067,-74.1251659
Z--29299,4.640291697,-74.062303
Z--29300,4.640256739,-74.05482029
Z--29301,4.627165155,-74.0562798
Z--29303,4.765152167,-74.02725768
Z--29306,4.74061727,-74.12296421
Z--29307,4.759001983,-74.01311617
Z--29309,4.691094118,-74.10862949
Z--29310,4.695940627,-74.11569537
Z--29313,4.769877003,-74.03240818
Z--29314,4.650621533,-74.17295012
Z--29316,4.643277089,-74.08928249
Z--29317,4.641947616,-74.09131217
Z--29318,4.638298255,-74.09706649
Z--29319,4.636121385,-74.10024559
Z--29320,4.633993013,-74.10201913
Z--29321,4.630320274,-74.1048572
Z--29322,4.63517432,-74.15249911
Z--29323,4.637793435,-74.15455125
Z--29324,4.638056248,-74.15945333
Z--29326,4.635099471,-74.16254105
Z--29327,4.634289066,-74.16348841
Z--29328,4.62970512,-74.16889892
Z--29329,4.628537633,-74.17953773
Z--29330,4.647470916,-74.06395044
Z--29332,4.696312285,-74.16936352
Z--29334,4.646323283,-74.05406462
Z--29341,4.494332597,-74.10788263
Z--29342,4.494276475,-74.10779873
Z--29343,4.671129591,-74.09779022
Z--29344,4.608739782,-74.16328185
Z--29346,4.605990116,-74.14572534
Z--29347,4.606114616,-74.14551001
Z--29348,4.604580532,-74.13589428
Z--29349,4.605029449,-74.13600567
Z--29350,4.604124976,-74.13121928
Z--29351,4.604287782,-74.1311905
Z--29352,4.642141283,-74.09559548
Z--29353,4.488996847,-74.10009901
Z--29354,4.761541517,-74.02111674
Z--29355,4.611218282,-74.16226669
Z--29356,4.611294116,-74.15895368
Z--29357,4.602870449,-74.14650218
Z--29358,4.606805532,-74.14312484
Z--29359,4.606936087,-74.1385915
